id,vehicle_count,arriving_time,Waiting_time,label
606,95,02-03-16 22:25,6,0
,,,,
607,78,06-10-17 11:40,6,0
,,,,
608,74,13-02-20 0:23,9,0
,,,,
609,37,29-01-18 18:35,2,0
,,,,
610,45,22-07-18 23:26,5,0
,,,,
611,30,04-11-12 12:27,1,0
,,,,
612,75,21-03-10 2:08,29,2
,,,,
613,64,05-12-14 8:23,25,2
,,,,
614,54,06-02-19 11:52,22,2
,,,,
615,67,17-05-13 5:31,1,2
,,,,
616,75,03-09-10 14:03,1,2
,,,,
617,32,18-07-18 0:27,6,0
,,,,
618,47,09-02-13 21:43,7,0
,,,,
619,84,02-01-16 14:32,21,0
,,,,
620,96,17-09-16 15:36,14,1
,,,,
621,39,06-02-16 15:33,30,1
,,,,
622,45,23-11-10 16:13,26,2
,,,,
623,71,08-10-19 9:52,25,2
,,,,
624,79,10-07-15 13:52,18,1
,,,,
625,92,21-01-16 8:04,14,1
,,,,
626,91,19-02-12 1:31,13,1
,,,,
627,38,01-01-17 19:34,6,0
,,,,
628,33,22-02-14 15:10,24,2
,,,,
629,53,24-09-15 14:31,5,0
,,,,
630,91,06-08-10 3:23,20,0
,,,,
631,68,16-11-10 6:50,1,0
,,,,
632,80,02-04-15 7:37,12,1
,,,,
633,58,23-01-17 7:17,18,1
,,,,
634,36,01-01-15 17:07,15,1
,,,,
635,47,22-08-19 9:50,23,2
,,,,
636,76,01-09-13 23:00,23,2
,,,,
637,92,17-09-14 8:18,30,2
,,,,
638,82,10-04-17 4:05,12,1
,,,,
639,70,06-02-13 22:29,22,2
,,,,
640,79,10-05-17 8:46,2,0
,,,,
641,90,20-07-14 18:43,29,2
,,,,
642,31,17-11-19 22:29,4,0
,,,,
643,77,01-02-18 22:39,1,0
,,,,
644,51,08-02-16 23:47,17,1
,,,,
645,52,02-02-17 7:25,11,1
,,,,
646,79,02-10-15 2:04,11,1
,,,,
647,63,20-05-17 17:58,3,0
,,,,
648,87,06-03-17 11:28,15,1
,,,,
649,31,26-08-13 11:30,22,2
,,,,
650,74,12-12-11 8:30,25,2
,,,,
651,67,14-09-15 14:04,2,0
,,,,
652,94,10-01-17 14:44,21,0
,,,,
653,32,03-08-18 9:50,8,0
,,,,
654,92,12-02-15 17:32,3,0
,,,,
655,40,18-01-19 5:45,5,0
,,,,
656,78,13-10-12 3:16,24,2
,,,,
657,38,30-08-11 11:38,27,2
,,,,
658,90,01-02-10 7:55,10,2
,,,,
659,69,19-01-10 14:18,9,0
,,,,
660,76,03-04-14 5:21,28,2
,,,,
661,30,16-09-12 6:12,30,2
,,,,
662,72,08-11-13 6:00,24,2
,,,,
663,53,09-04-10 7:12,16,1
,,,,
664,97,07-02-11 13:07,2,0
,,,,
665,94,11-04-12 12:57,20,0
,,,,
666,64,07-02-20 4:11,6,0
,,,,
667,39,04-08-11 8:25,13,1
,,,,
668,60,17-11-12 21:18,1,1
,,,,
669,82,17-06-19 0:30,4,0
,,,,
670,95,29-09-15 22:31,3,0
,,,,
671,81,14-10-15 16:24,3,0
,,,,
672,56,15-09-11 21:36,10,0
,,,,
673,38,12-04-13 16:43,14,1
,,,,
674,80,19-04-10 16:26,21,1
,,,,
675,33,10-11-12 9:21,26,2
,,,,
676,36,18-12-14 23:10,4,0
,,,,
677,62,15-02-11 3:36,23,2
,,,,
678,64,24-10-14 11:04,16,1
,,,,
679,78,16-10-19 20:30,5,0
,,,,
680,36,27-10-15 22:15,8,0
,,,,
681,97,10-04-10 3:18,11,0
,,,,
682,100,29-01-17 14:21,24,2
,,,,
683,57,20-11-19 9:14,4,0
,,,,
684,69,07-03-16 15:45,23,2
,,,,
685,93,12-12-16 13:29,29,2
,,,,
686,91,22-04-16 17:39,22,2
,,,,
687,56,12-07-14 19:57,9,0
,,,,
688,98,28-09-10 8:15,23,2
,,,,
689,62,17-10-11 16:58,28,2
,,,,
690,57,24-05-14 8:35,15,1
,,,,
691,73,20-03-15 20:54,13,1
,,,,
692,79,24-09-10 14:37,26,2
,,,,
693,56,10-03-16 6:39,20,2
,,,,
694,40,12-12-19 18:46,28,2
,,,,
695,65,27-02-10 11:31,27,2
,,,,
696,43,24-12-14 23:34,12,1
,,,,
697,92,16-12-19 17:54,22,2
,,,,
698,89,27-01-18 14:33,11,2
,,,,
699,64,17-11-16 20:57,1,2
,,,,
700,73,13-04-18 0:34,13,1
,,,,
701,40,17-04-14 10:24,30,1
,,,,
702,32,28-11-11 18:21,21,1
,,,,
703,39,26-01-17 5:46,4,0
,,,,
704,67,30-04-18 11:37,20,0
,,,,
705,90,17-03-12 2:38,30,0
,,,,
706,37,03-12-19 9:50,23,2
,,,,
707,35,05-02-17 18:39,26,2
,,,,
708,94,14-08-10 10:04,21,2
,,,,
709,35,01-06-18 21:05,6,0
,,,,
710,77,03-06-12 6:08,29,2
,,,,
711,43,23-09-19 3:38,14,1
,,,,
712,87,11-11-16 3:56,18,1
,,,,
713,91,23-10-18 0:52,15,1
,,,,
714,40,30-05-11 17:27,3,0
,,,,
715,69,23-03-18 0:50,26,2
,,,,
716,61,23-09-18 5:19,10,2
,,,,
717,80,28-03-18 2:11,4,0
,,,,
718,42,02-05-10 19:04,14,1
,,,,
719,43,24-08-15 15:01,4,0
,,,,
720,55,30-11-14 7:50,25,2
,,,,
721,71,22-02-11 9:08,11,2
,,,,
722,78,31-05-17 9:45,1,2
,,,,
723,50,20-08-11 3:35,6,0
,,,,
724,35,07-01-15 1:20,8,0
,,,,
725,48,06-01-16 10:13,7,0
,,,,
726,74,25-03-15 11:39,6,0
,,,,
727,37,06-03-14 18:04,29,2
,,,,
728,30,05-06-13 5:11,26,2
,,,,
729,59,22-09-10 0:58,30,2
,,,,
730,84,31-03-14 12:46,16,1
,,,,
731,42,16-01-13 4:49,29,2
,,,,
732,72,25-10-13 20:46,9,0
,,,,
733,97,23-05-17 16:09,10,0
,,,,
734,45,04-10-18 22:17,16,1
,,,,
735,62,16-02-11 1:25,21,1
,,,,
736,39,03-03-15 5:42,6,0
,,,,
737,85,17-03-16 5:23,4,0
,,,,
738,69,28-07-18 19:47,26,2
,,,,
739,40,01-12-11 13:34,6,0
,,,,
740,85,15-10-16 13:51,30,0
,,,,
741,99,24-02-17 12:31,19,1
,,,,
742,59,25-07-12 13:56,21,1
,,,,
743,65,13-07-19 2:15,19,1
,,,,
744,49,30-07-18 6:40,18,1
,,,,
745,76,18-01-15 9:45,29,2
,,,,
746,42,18-07-11 1:24,4,0
,,,,
747,86,16-01-12 14:34,17,1
,,,,
748,40,24-05-15 15:26,10,1
,,,,
749,91,25-06-16 18:32,29,2
,,,,
750,60,21-02-16 9:41,24,2
,,,,
751,65,07-02-20 20:07,1,2
,,,,
752,85,02-12-11 7:07,8,0
,,,,
753,34,22-07-13 17:23,29,2
,,,,
754,60,10-06-14 20:08,6,0
,,,,
755,34,19-12-12 15:52,7,0
,,,,
756,48,13-11-15 3:00,9,0
,,,,
757,74,31-10-15 0:52,8,0
,,,,
758,74,25-09-19 4:21,23,2
,,,,
759,64,03-08-19 12:31,12,1
,,,,
760,55,13-09-14 3:14,24,2
,,,,
761,72,10-08-14 9:23,10,2
,,,,
762,79,03-11-17 11:24,14,1
,,,,
763,77,11-07-10 12:31,14,1
,,,,
764,67,18-04-10 3:27,19,1
,,,,
765,55,09-12-19 23:44,22,2
,,,,
766,46,02-06-16 21:20,5,0
,,,,
767,71,01-06-17 4:39,18,1
,,,,
768,55,31-07-18 1:07,7,0
,,,,
769,50,08-10-14 22:58,17,1
,,,,
770,69,10-09-16 18:39,24,2
,,,,
771,77,29-05-18 6:42,20,2
,,,,
772,46,08-03-12 1:29,28,2
,,,,
773,91,08-06-18 7:32,29,2
,,,,
774,53,08-02-17 2:40,22,2
,,,,
775,86,09-10-13 3:55,12,1
,,,,
776,39,15-04-12 22:57,24,2
,,,,
777,48,14-02-13 17:52,20,2
,,,,
778,84,21-07-18 19:55,14,1
,,,,
779,98,27-11-12 10:42,4,0
,,,,
780,36,22-12-14 10:18,23,2
,,,,
781,59,15-11-18 11:09,26,2
,,,,
782,97,21-04-13 8:38,7,0
,,,,
783,76,14-05-17 20:00,15,1
,,,,
784,36,05-06-17 19:35,10,1
,,,,
785,54,17-08-11 17:19,16,1
,,,,
786,98,06-02-12 22:51,6,0
,,,,
787,56,16-06-17 14:10,1,0
,,,,
788,93,02-07-17 17:02,14,1
,,,,
789,61,08-08-15 23:43,28,2
,,,,
790,85,03-04-19 21:10,18,1
,,,,
791,43,14-03-13 9:53,25,2
,,,,
792,56,24-06-10 15:32,26,2
,,,,
793,58,28-03-19 20:54,9,0
,,,,
794,79,12-02-11 17:47,20,0
,,,,
795,38,14-11-18 3:58,15,1
,,,,
796,41,07-04-19 9:44,14,1
,,,,
797,43,21-05-11 16:35,16,1
,,,,
798,33,31-12-12 6:08,18,1
,,,,
799,90,19-07-18 0:59,22,2
,,,,
800,85,15-05-15 23:51,2,0
,,,,
801,41,13-04-18 19:52,21,0
,,,,
802,63,16-12-14 15:06,28,2
,,,,
803,100,11-06-12 5:07,21,2
,,,,
804,85,07-03-19 3:44,17,1
,,,,
805,34,09-12-17 9:01,5,0
,,,,
806,69,27-06-12 0:39,9,0
,,,,
807,86,12-12-18 5:04,13,1
,,,,
808,33,25-12-13 16:22,14,1
,,,,
809,43,06-07-14 3:55,22,2
,,,,
810,42,27-09-13 16:24,3,0
,,,,
811,62,31-10-13 16:17,30,0
,,,,
812,97,01-03-10 4:58,18,1
,,,,
813,44,22-12-18 10:35,21,1
,,,,
814,67,23-02-19 20:18,11,1
,,,,
815,50,01-01-11 19:02,20,1
,,,,
816,74,03-11-13 23:38,6,0
,,,,
817,33,06-12-12 15:55,19,1
,,,,
818,53,23-09-19 13:36,19,1
,,,,
819,97,17-10-16 3:43,19,1
,,,,
820,61,30-11-19 8:13,7,0
,,,,
821,40,21-12-17 23:10,21,0
,,,,
822,72,10-09-10 15:34,11,0
,,,,
823,54,22-11-18 14:10,18,1
,,,,
824,82,18-10-15 9:15,24,2
,,,,
825,64,28-02-12 18:33,15,1
,,,,
826,46,23-08-16 9:33,15,1
,,,,
827,39,06-10-13 13:57,15,1
,,,,
828,78,06-09-12 8:34,25,2
,,,,
829,58,07-09-17 22:16,7,0
,,,,
830,97,20-08-18 2:13,26,2
,,,,
831,62,04-06-11 12:20,3,0
,,,,
832,37,01-08-10 9:42,3,0
,,,,
833,58,06-07-13 18:03,23,2
,,,,
834,45,25-06-13 10:38,11,2
,,,,
835,88,01-03-18 13:06,28,2
,,,,
836,37,22-12-10 10:01,11,2
,,,,
837,95,30-05-14 14:37,22,2
,,,,
838,44,31-03-10 22:39,29,2
,,,,
839,77,29-08-10 8:17,14,1
,,,,
840,50,02-02-18 4:48,8,0
,,,,
841,81,28-11-19 7:46,17,1
,,,,
842,95,30-10-12 11:04,9,0
,,,,
843,62,11-02-14 1:04,14,1
,,,,
844,46,24-06-13 1:35,15,1
,,,,
845,58,09-05-14 8:44,22,2
,,,,
846,45,29-10-14 8:53,22,2
,,,,
847,33,10-04-15 23:23,9,0
,,,,
848,91,25-10-19 22:16,20,0
,,,,
849,84,19-02-20 0:19,20,0
,,,,
850,31,07-08-12 23:15,6,0
,,,,
851,97,01-02-12 0:38,3,0
,,,,
852,85,27-07-10 7:01,25,2
,,,,
853,47,11-08-12 18:17,2,0
,,,,
854,100,17-09-19 16:36,13,1
,,,,
855,96,16-11-16 14:46,13,1
,,,,
856,59,24-02-20 18:43,28,2
,,,,
857,100,10-09-16 23:12,19,1
,,,,
858,94,22-06-12 3:11,25,2
,,,,
859,74,08-07-13 5:34,16,1
,,,,
860,33,15-04-11 18:49,7,0
,,,,
861,69,27-12-16 11:13,22,2
,,,,
862,86,13-10-18 5:34,22,2
,,,,
863,89,20-03-17 13:35,25,2
,,,,
864,92,16-02-14 0:06,28,2
,,,,
865,77,13-01-13 0:51,19,1
,,,,
866,68,23-05-17 4:16,26,2
,,,,
867,75,26-06-17 6:34,9,0
,,,,
868,97,09-04-12 18:07,9,0
,,,,
869,75,07-04-15 8:05,30,0
,,,,
870,71,28-11-15 6:31,9,0
,,,,
871,32,07-02-20 23:34,22,2
,,,,
872,81,24-07-14 12:41,9,0
,,,,
873,77,28-11-16 1:40,17,1
,,,,
874,88,24-02-19 2:37,27,2
,,,,
875,41,26-05-11 4:26,14,1
,,,,
876,72,19-10-16 5:34,14,1
,,,,
877,61,06-12-10 6:36,2,0
,,,,
878,34,30-01-11 10:32,8,0
,,,,
879,45,30-11-18 7:38,14,1
,,,,
880,40,24-04-15 5:00,4,0
,,,,
881,75,24-05-15 16:26,13,1
,,,,
882,79,06-10-12 11:58,15,1
,,,,
883,34,24-10-12 5:10,21,1
,,,,
884,84,10-06-12 16:07,7,0
,,,,
885,53,09-06-10 22:47,27,2
,,,,
886,72,21-10-13 12:27,27,2
,,,,
887,47,23-10-19 2:27,1,2
,,,,
888,50,12-08-12 14:36,28,2
,,,,
889,36,28-08-17 20:58,30,2
,,,,
890,73,28-09-10 15:55,17,1
,,,,
891,100,23-02-14 20:16,1,1
,,,,
892,68,28-02-11 15:07,13,1
,,,,
893,87,08-01-15 21:43,11,1
,,,,
894,65,27-09-17 18:00,24,2
,,,,
895,66,15-03-13 6:13,24,2
,,,,
896,78,19-02-20 8:06,6,0
,,,,
897,68,10-03-17 2:30,8,0
,,,,
898,90,16-02-19 9:25,13,1
,,,,
899,73,10-02-17 23:28,5,0
,,,,
900,60,12-03-14 20:50,6,0
,,,,
901,76,13-11-18 7:34,14,1
,,,,
902,64,22-07-10 13:00,3,0
,,,,
903,50,02-10-19 21:12,15,1
,,,,
904,33,12-06-18 15:56,29,2
,,,,
905,71,29-02-16 0:16,22,2
,,,,
906,47,09-12-12 1:56,18,1
,,,,
907,56,05-02-14 6:26,1,1
,,,,
908,48,07-03-20 8:15,15,1
,,,,
909,42,11-05-10 16:53,26,2
,,,,
910,66,27-01-16 0:14,15,1
,,,,
911,45,12-12-12 23:11,9,0
,,,,
912,99,13-07-11 2:11,17,1
,,,,
913,69,08-09-14 10:16,1,1
,,,,
914,97,17-04-15 16:52,25,2
,,,,
915,54,09-10-17 21:56,22,2
,,,,
916,77,29-10-17 10:36,28,2
,,,,
917,98,23-04-13 20:39,27,2
,,,,
918,69,06-07-11 7:42,16,1
,,,,
919,41,10-12-15 23:09,4,0
,,,,
920,90,23-09-14 15:46,4,0
,,,,
921,32,09-02-17 18:17,6,0
,,,,
922,48,29-04-19 9:14,11,0
,,,,
923,78,07-09-18 17:47,20,0
,,,,
924,55,10-10-17 4:48,23,2
,,,,
925,35,31-01-16 9:28,16,1
,,,,
926,92,14-07-19 16:12,26,2
,,,,
927,65,02-09-19 17:26,13,1
,,,,
928,48,23-11-19 0:05,12,1
,,,,
929,31,01-07-14 10:57,27,2
,,,,
930,61,26-07-17 18:49,6,0
,,,,
931,83,22-06-10 16:23,7,0
,,,,
932,83,11-10-14 0:48,26,2
,,,,
933,89,17-12-10 10:07,9,0
,,,,
934,74,06-11-12 1:44,29,2
,,,,
935,66,24-10-15 9:06,9,0
,,,,
936,85,03-04-13 23:06,16,1
,,,,
937,53,15-01-14 6:35,16,1
,,,,
938,62,22-07-15 0:26,12,1
,,,,
939,34,10-02-20 9:09,20,1
,,,,
940,46,25-03-10 19:51,13,1
,,,,
941,56,31-12-16 9:19,6,0
,,,,
942,45,15-02-11 1:47,7,0
,,,,
943,33,17-11-16 16:01,16,1
,,,,
944,44,22-04-19 11:40,7,0
,,,,
945,43,23-11-13 18:40,3,0
,,,,
946,32,30-07-14 2:37,16,1
,,,,
947,44,18-12-19 16:44,25,2
,,,,
948,58,03-01-13 23:31,19,1
,,,,
949,98,01-05-18 13:11,28,2
,,,,
950,74,31-01-11 5:18,11,2
,,,,
951,57,06-07-11 0:38,3,0
,,,,
952,46,21-08-14 21:23,20,0
,,,,
953,55,15-07-18 8:20,11,0
,,,,
954,57,13-12-12 9:00,23,2
,,,,
955,95,04-08-10 13:13,2,0
,,,,
956,95,28-10-14 21:13,17,1
,,,,
957,98,21-05-10 21:42,13,1
,,,,
958,100,09-10-14 7:57,25,2
,,,,
959,79,22-09-15 18:57,4,0
,,,,
960,48,11-06-19 2:31,23,2
,,,,
961,53,07-10-16 11:06,11,2
,,,,
962,72,27-06-18 2:25,25,2
,,,,
963,78,21-10-13 13:06,6,0
,,,,
964,39,05-04-14 9:00,9,0
,,,,
965,53,18-04-11 2:47,10,0
,,,,
966,91,11-06-16 8:51,25,2
,,,,
967,79,14-11-19 19:54,25,2
,,,,
968,73,03-04-10 12:40,8,0
,,,,
969,94,08-11-10 22:10,8,0
,,,,
970,52,29-04-14 1:23,8,0
,,,,
971,77,12-09-17 17:07,11,0
,,,,
972,72,16-02-15 22:19,5,0
,,,,
973,31,25-05-10 22:33,13,1
,,,,
974,63,27-11-17 23:48,17,1
,,,,
975,88,08-10-15 4:26,19,1
,,,,
976,35,21-11-15 22:45,11,1
,,,,
977,48,10-06-11 10:29,28,2
,,,,
978,54,17-11-10 9:25,28,2
,,,,
979,34,29-07-11 0:19,6,0
,,,,
980,32,20-05-15 13:13,19,1
,,,,
981,54,02-02-18 20:22,23,2
,,,,
982,58,30-08-15 0:48,6,0
,,,,
983,72,17-12-17 19:41,16,1
,,,,
984,46,21-02-12 1:45,29,2
,,,,
985,80,03-12-17 15:07,25,2
,,,,
986,96,06-07-10 11:09,18,1
,,,,
987,37,10-09-10 16:45,22,2
,,,,
988,40,26-01-13 22:07,23,2
,,,,
989,82,16-05-16 17:15,17,1
,,,,
990,47,16-12-11 15:57,8,0
,,,,
991,30,23-09-15 6:22,3,0
,,,,
992,48,01-03-11 6:28,26,2
,,,,
993,71,05-01-17 6:11,27,2
,,,,
994,58,11-02-13 15:17,5,0
,,,,
995,49,08-12-16 6:03,8,0
,,,,
996,68,21-03-18 23:27,20,0
,,,,
997,76,14-03-14 2:41,1,0
,,,,
998,40,11-04-17 3:41,14,1
,,,,
999,59,04-12-17 7:57,19,1
,,,,
1000,35,22-12-13 10:29,13,1
,,,,
1001,71,18-12-11 2:30,4,0
,,,,
1002,50,11-06-15 5:18,25,2
,,,,
1003,75,26-05-15 12:29,28,2
,,,,
1004,31,22-02-18 1:29,8,0
,,,,
1005,62,08-02-14 18:04,23,2
,,,,
1006,39,17-10-12 4:30,19,1
,,,,
1007,98,13-02-10 2:25,24,2
,,,,
1008,94,10-09-11 8:11,1,2
,,,,
1009,85,05-09-12 12:06,8,0
,,,,
1010,83,03-06-16 18:03,27,2
,,,,
1011,68,24-04-12 6:09,14,1
,,,,
1012,72,21-09-16 4:20,25,2
,,,,
1013,50,25-04-16 18:22,16,1
,,,,
1014,75,18-06-17 7:25,16,1
,,,,
1015,77,10-04-13 13:01,16,1
,,,,
1016,85,02-03-15 11:02,11,1
,,,,
1017,81,26-12-13 22:47,16,1
,,,,
1018,46,11-07-12 11:16,1,1
,,,,
1019,100,19-04-17 11:03,15,1
,,,,
1020,52,31-05-14 18:55,6,0
,,,,
1021,95,08-01-12 8:02,10,0
,,,,
1022,88,02-03-19 12:45,13,1
,,,,
1023,38,29-03-14 17:05,15,1
,,,,
1024,63,22-02-17 15:57,23,2
,,,,
1025,59,12-02-19 5:16,30,2
,,,,
1026,48,18-05-16 8:51,6,0
,,,,
1027,92,17-11-13 15:40,17,1
,,,,
1028,78,29-10-19 23:28,15,1
,,,,
1029,66,27-05-14 18:30,17,1
,,,,
1030,46,06-10-10 23:55,22,2
,,,,
1031,67,24-06-15 11:41,2,0
,,,,
1032,41,07-11-14 15:11,12,1
,,,,
1033,54,11-10-16 11:44,2,0
,,,,
1034,65,29-04-17 4:55,2,0
,,,,
1035,86,07-03-16 10:15,18,1
,,,,
1036,93,30-05-16 0:58,29,2
,,,,
1037,36,17-09-13 9:06,30,2
,,,,
1038,69,06-05-11 19:36,17,1
,,,,
1039,77,03-10-12 8:17,1,1
,,,,
1040,79,17-03-19 2:42,3,0
,,,,
1041,70,24-12-14 17:05,11,0
,,,,
1042,58,02-10-18 19:14,7,0
,,,,
1043,38,04-10-15 13:29,10,0
,,,,
1044,70,24-05-15 2:06,9,0
,,,,
1045,54,09-11-13 4:31,22,2
,,,,
1046,32,09-08-14 14:37,5,0
,,,,
1047,93,21-10-14 8:40,30,0
,,,,
1048,74,16-07-17 4:21,14,1
,,,,
1049,41,18-01-12 21:27,14,1
,,,,
1050,91,30-04-11 2:44,8,0
,,,,
1051,72,17-11-18 17:33,15,1
,,,,
1052,59,29-03-16 2:55,24,2
,,,,
1053,67,19-06-17 15:02,16,1
,,,,
1054,83,06-02-16 22:18,9,0
,,,,
1055,44,17-02-20 3:33,5,0
,,,,
1056,86,12-09-12 1:56,23,2
,,,,
1057,44,24-04-16 10:02,15,1
,,,,
1058,39,22-11-17 15:44,11,1
,,,,
1059,82,08-01-12 22:10,15,1
,,,,
1060,98,21-10-10 2:41,5,0
,,,,
1061,81,26-09-18 9:00,22,2
,,,,
1062,50,05-04-19 23:19,4,0
,,,,
1063,45,20-01-18 19:28,13,1
,,,,
1064,100,17-10-13 4:06,28,2
,,,,
1065,32,30-06-19 3:01,27,2
,,,,
1066,36,14-11-18 13:14,19,1
,,,,
1067,62,16-05-13 8:06,22,2
,,,,
1068,37,11-04-11 23:24,7,0
,,,,
1069,43,31-01-13 6:22,22,2
,,,,
1070,97,24-05-14 11:01,8,0
,,,,
1071,60,27-07-10 11:54,29,2
,,,,
1072,79,06-11-18 11:39,14,1
,,,,
1073,52,15-09-16 2:24,26,2
,,,,
1074,35,15-12-12 6:30,17,1
,,,,
1075,78,05-08-18 11:05,28,2
,,,,
1076,54,17-10-10 12:44,4,0
,,,,
1077,99,01-10-12 2:40,8,0
,,,,
1078,93,30-09-10 15:40,29,2
,,,,
1079,53,20-10-10 5:50,16,1
,,,,
1080,46,03-02-19 7:12,11,1
,,,,
1081,86,26-09-13 18:09,5,0
,,,,
1082,69,18-08-13 17:16,21,0
,,,,
1083,74,07-04-19 6:08,5,0
,,,,
1084,60,11-06-19 20:50,25,2
,,,,
1085,91,13-09-16 7:53,5,0
,,,,
1086,40,22-12-14 15:51,4,0
,,,,
1087,85,28-10-15 5:46,16,1
,,,,
1088,70,23-09-19 10:16,15,1
,,,,
1089,54,10-11-18 15:44,25,2
,,,,
1090,82,27-04-17 3:36,11,2
,,,,
1091,48,24-01-13 0:06,6,0
,,,,
1092,70,02-05-17 17:34,6,0
,,,,
1093,32,01-03-19 1:39,11,0
,,,,
1094,55,24-11-10 20:53,21,0
,,,,
1095,41,08-07-19 4:02,11,0
,,,,
1096,89,25-11-17 14:21,19,1
,,,,
1097,54,23-03-14 12:18,12,1
,,,,
1098,78,24-01-12 17:51,7,0
,,,,
1099,97,11-03-20 15:45,3,0
,,,,
1100,47,17-07-17 4:59,14,1
,,,,
1101,62,05-09-10 1:56,23,2
,,,,
1102,65,05-12-17 14:59,14,1
,,,,
1103,62,29-09-14 12:19,30,1
,,,,
1104,81,14-08-15 19:24,15,1
,,,,
1105,68,01-03-18 10:02,20,1
,,,,
1106,43,16-07-13 17:47,30,1
,,,,
1107,82,15-03-18 10:37,24,2
,,,,
1108,52,18-02-12 11:36,16,1
,,,,
1109,49,03-09-14 7:14,19,1
,,,,
1110,67,15-05-16 21:13,29,2
,,,,
1111,56,23-06-14 10:12,16,1
,,,,
1112,36,06-09-16 7:02,13,1
,,,,
1113,75,29-03-11 20:07,14,1
,,,,
1114,70,12-06-15 3:08,12,1
,,,,
1115,66,30-03-18 4:17,21,1
,,,,
1116,46,03-01-15 21:50,18,1
,,,,
1117,83,17-09-15 3:37,16,1
,,,,
1118,40,08-07-11 1:06,16,1
,,,,
1119,73,29-01-14 23:30,6,0
,,,,
1120,56,06-03-15 14:22,12,1
,,,,
1121,94,26-04-17 14:48,3,0
,,,,
1122,35,28-03-11 9:49,23,2
,,,,
1123,34,12-09-10 12:51,10,2
,,,,
1124,40,27-04-15 17:49,2,0
,,,,
1125,64,25-03-10 1:51,12,1
,,,,
1126,88,12-06-18 4:48,3,0
,,,,
1127,84,23-07-19 12:45,7,0
,,,,
1128,63,11-06-13 17:10,3,0
,,,,
1129,82,23-07-15 15:17,13,1
,,,,
1130,68,14-05-12 6:17,7,0
,,,,
1131,60,10-06-17 1:44,27,2
,,,,
1132,60,04-11-10 17:50,4,0
,,,,
1133,34,15-12-12 0:49,26,2
,,,,
1134,55,11-06-14 3:30,26,2
,,,,
1135,68,15-03-15 1:06,16,1
,,,,
1136,34,20-04-14 20:49,9,0
,,,,
1137,57,15-12-16 19:05,24,2
,,,,
1138,59,10-12-17 4:14,19,1
,,,,
1139,31,10-10-19 6:30,2,0
,,,,
1140,92,14-12-13 19:40,9,0
,,,,
1141,43,06-03-17 0:09,6,0
,,,,
1142,85,21-10-15 21:55,18,1
,,,,
1143,70,26-08-17 9:11,21,1
,,,,
1144,92,17-01-14 19:12,28,2
,,,,
1145,37,01-11-14 10:31,12,1
,,,,
1146,33,18-05-12 6:41,30,1
,,,,
1147,86,01-10-14 21:43,28,2
,,,,
1148,45,17-06-16 20:54,27,2
,,,,
1149,67,19-06-13 14:13,9,0
,,,,
1150,94,16-03-13 8:57,23,2
,,,,
1151,61,10-09-11 13:59,21,2
,,,,
1152,33,16-06-16 12:28,1,2
,,,,
1153,31,18-02-10 8:07,24,2
,,,,
1154,51,04-06-12 23:52,14,1
,,,,
1155,53,13-06-19 8:40,30,1
,,,,
1156,41,13-11-10 0:16,14,1
,,,,
1157,57,14-04-14 7:47,25,2
,,,,
1158,32,15-02-16 18:30,19,1
,,,,
1159,85,25-02-14 1:45,25,2
,,,,
1160,75,18-12-15 8:55,23,2
,,,,
1161,55,12-02-15 7:54,23,2
,,,,
1162,91,07-04-14 4:55,17,1
,,,,
1163,65,05-07-17 0:36,2,0
,,,,
1164,79,27-01-13 12:00,22,2
,,,,
1165,59,29-07-19 18:03,24,2
,,,,
1166,33,31-08-10 0:40,25,2
,,,,
1167,53,25-02-15 23:57,28,2
,,,,
1168,55,18-03-14 14:32,6,0
,,,,
1169,92,25-04-10 0:38,21,0
,,,,
1170,93,10-03-15 21:59,10,0
,,,,
1171,72,01-03-17 19:39,9,0
,,,,
1172,47,02-05-11 6:24,7,0
,,,,
1173,83,09-01-19 19:53,22,2
,,,,
1174,82,17-01-13 22:18,25,2
,,,,
1175,46,22-05-10 3:44,21,2
,,,,
1176,30,01-09-15 4:20,11,2
,,,,
1177,50,17-08-19 0:32,15,1
,,,,
1178,96,06-10-15 6:10,23,2
,,,,
1179,84,16-10-16 2:51,13,1
,,,,
1180,43,29-04-12 6:21,7,0
,,,,
1181,50,30-09-13 16:34,7,0
,,,,
1182,60,14-08-11 21:10,19,1
,,,,
1183,94,08-09-12 19:36,18,1
,,,,
1184,52,17-02-13 13:47,11,1
,,,,
1185,80,06-01-14 19:59,22,2
,,,,
1186,61,27-10-17 14:12,20,2
,,,,
1187,43,19-12-15 12:17,2,0
,,,,
1188,41,15-01-18 17:55,24,2
,,,,
1189,54,08-10-19 12:01,8,0
,,,,
1190,74,17-06-15 1:29,6,0
,,,,
1191,34,07-07-12 1:27,3,0
,,,,
1192,70,01-01-16 14:34,24,2
,,,,
1193,41,23-12-15 19:42,21,2
,,,,
1194,59,29-10-10 20:07,26,2
,,,,
1195,88,23-02-11 6:32,1,2
,,,,
1196,40,24-01-19 5:20,14,1
,,,,
1197,61,31-07-10 13:24,18,1
,,,,
1198,99,03-02-17 14:12,12,1
,,,,
1199,44,10-08-19 16:53,20,1
,,,,
1200,91,08-12-18 0:44,28,2
,,,,
1201,94,17-02-20 22:01,29,2
,,,,
1202,66,04-09-17 22:39,9,0
,,,,
1203,74,27-01-14 3:53,1,0
,,,,
